Comunidades autónomas;Tipología penal;periodo;Total
CIUDAD AUTÓNOMA DE CEUTA;2.1.-Malos tratos habituales en el ámbito familiar;2018;13
CIUDAD AUTÓNOMA DE CEUTA;2.1.-Malos tratos habituales en el ámbito familiar;2017;18
CIUDAD AUTÓNOMA DE CEUTA;2.1.-Malos tratos habituales en el ámbito familiar;2016;31
CIUDAD AUTÓNOMA DE CEUTA;2.1.-Malos tratos habituales en el ámbito familiar;2015;32
CIUDAD AUTÓNOMA DE CEUTA;2.1.-Malos tratos habituales en el ámbito familiar;2014;37
CIUDAD AUTÓNOMA DE CEUTA;2.1.-Malos tratos habituales en el ámbito familiar;2013;69
CIUDAD AUTÓNOMA DE CEUTA;2.1.-Malos tratos habituales en el ámbito familiar;2012;82
CIUDAD AUTÓNOMA DE CEUTA;2.1.-Malos tratos habituales en el ámbito familiar;2011;136
CIUDAD AUTÓNOMA DE CEUTA;2.1.-Malos tratos habituales en el ámbito familiar;2010;166
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2023;54
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2022;48
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2021;82
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2020;50
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2019;35
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2018;30
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2017;35
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2016;32
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2015;39
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2014;29
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2013;38
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2012;57
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2011;32
CIUDAD AUTÓNOMA DE CEUTA;2.2.-Otros contra la libertad;2010;33
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2023;35
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2022;35
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2021;38
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2020;28
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2019;18
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2018;27
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2017;19
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2016;23
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2015;13
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2014;6
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2013;14
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2012;17
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2011;12
CIUDAD AUTÓNOMA DE CEUTA;3. LIBERTAD SEXUAL;2010;21
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2023;21
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2022;30
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2021;25
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2020;18
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2019;12
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2018;16
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2017;12
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2016;15
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2015;8
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2014;3
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2013;8
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2012;14
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2011;9
CIUDAD AUTÓNOMA DE CEUTA;3.1.-Agresión sexual;2010;11
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2023;11
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2022;4
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2021;4
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2020;3
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2019;2
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2018;4
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2017;4
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2016;3
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2015;1
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2014;1
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2013;1
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2012;0
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2011;1
CIUDAD AUTÓNOMA DE CEUTA;3.2.-Agresión sexual con penetración;2010;1
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2023;0
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2022;0
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2021;0
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2020;0
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2019;0
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2018;0
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2017;1
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2016;2
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2015;1
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2014;1
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2013;0
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2012;0
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2011;0
CIUDAD AUTÓNOMA DE CEUTA;3.3.-Corrupción de menores o incapacitados;2010;5
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2023;2
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2022;1
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2021;1
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2020;0
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2019;0
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2018;4
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2017;0
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2016;1
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2015;0
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2014;0
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2013;1
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2012;1
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2011;0
CIUDAD AUTÓNOMA DE CEUTA;3.4.-Pornografía de menores;2010;1
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2023;1
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2022;0
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2021;8
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2020;7
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2019;4
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2018;3
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2017;2
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2016;2
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2015;3
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2014;1
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2013;4
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2012;2
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2011;2
CIUDAD AUTÓNOMA DE CEUTA;3.5.-Otros contra la libertad sexual;2010;3
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2023;2
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2022;2
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2021;0
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2020;0
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2019;3
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2018;5
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2017;3
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2016;4
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2015;3
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2014;4
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2013;4
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2012;6
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2011;4
CIUDAD AUTÓNOMA DE CEUTA;4. RELACIONES FAMILIARES;2010;4
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2023;253
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2022;245
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2021;253
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2020;284
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2019;344
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2018;424
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2017;355
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2016;428
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2015;455
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2014;469
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2013;705
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2012;630
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2011;567
CIUDAD AUTÓNOMA DE CEUTA;5. PATRIMONIO;2010;578
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2023;36
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2022;22
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2021;24
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2020;53
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2019;94
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2018;165
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2017;137
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2016;142
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2015;159
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2014;145
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2013;187
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2012;173
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2011;136
CIUDAD AUTÓNOMA DE CEUTA;5.1.-Hurtos;2010;131
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2023;59
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2022;37
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2021;44
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2020;83
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2019;71
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2018;80
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2017;66
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2016;63
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2015;111
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2014;129
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2013;182
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2012;168
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2011;166
CIUDAD AUTÓNOMA DE CEUTA;5.2.-Robos con fuerza en las cosas;2010;154
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;22
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;2
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;13
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;12
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;32
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;21
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2017;27
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2016;34
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2015;58
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2014;73
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2013;66
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2012;74
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2011;92
CIUDAD AUTÓNOMA DE CEUTA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2010;66
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2023;9
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2022;4
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2021;11
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2020;12
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2019;21
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2018;19
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2017;13
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2016;15
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2015;17
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2014;22
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2013;24
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2012;24
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2011;25
CIUDAD AUTÓNOMA DE CEUTA;5.2.2.-Robos con fuerza en viviendas;2010;25
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2023;12
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2022;13
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2021;11
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2020;13
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2019;6
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2018;11
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2017;14
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2016;6
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2015;2
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2014;15
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2013;58
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2012;31
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2011;27
CIUDAD AUTÓNOMA DE CEUTA;5.2.3.-Robos con fuerza en establecimientos;2010;23
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2023;67
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2022;68
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2021;97
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2020;74
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2019;79
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2018;63
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2017;56
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2016;72
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2015;69
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2014;85
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2013;144
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2012;96
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2011;90
CIUDAD AUTÓNOMA DE CEUTA;5.3.-Robos con violencia o intimidación;2010;122
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2023;47
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2022;41
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2021;60
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2020;51
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2019;49
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2018;47
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2017;44
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2016;48
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2015;51
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2014;66
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2013;104
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2012;79
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2011;77
CIUDAD AUTÓNOMA DE CEUTA;5.3.1.-Robos con violencia en vía pública;2010;82
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2023;4
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2022;2
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2021;4
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2020;3
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2019;3
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2018;1
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2017;0
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2016;5
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2015;2
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2014;3
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2013;15
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2012;3
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2011;5
CIUDAD AUTÓNOMA DE CEUTA;5.3.2.-Robos con violencia en viviendas;2010;1
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2023;11
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2022;5
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2021;9
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2020;4
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2019;8
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2018;8
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2017;5
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2016;2
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2015;5
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2014;4
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2013;10
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2012;4
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2011;2
CIUDAD AUTÓNOMA DE CEUTA;5.3.3.-Robos con violencia en establecimientos;2010;14
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2023;11
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2022;16
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2021;20
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2020;8
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2019;26
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2018;26
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2017;35
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2016;84
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2015;59
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2014;55
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2013;101
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2012;96
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2011;78
CIUDAD AUTÓNOMA DE CEUTA;5.4.-Sustracción de vehículos;2010;106
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2023;29
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2022;29
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2021;24
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2020;21
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2019;16
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2018;22
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2017;27
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2016;25
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2015;18
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2014;9
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2013;20
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2012;27
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2011;25
CIUDAD AUTÓNOMA DE CEUTA;5.5.-Estafas;2010;8
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2023;12
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2022;14
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2021;20
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2020;15
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2019;8
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2018;5
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2017;7
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2016;11
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2015;5
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2014;2
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2013;8
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2012;4
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2011;6
CIUDAD AUTÓNOMA DE CEUTA;5.5.1.-Estafas informáticas;2010;5
CIUDAD AUTÓNOMA DE CEUTA;5.6.-Daños;2023;21
CIUDAD AUTÓNOMA DE CEUTA;5.6.-Daños;2022;38
CIUDAD AUTÓNOMA DE CEUTA;5.6.-Daños;2021;30
CIUDAD AUTÓNOMA DE CEUTA;5.6.-Daños;2020;35
