Comunidades autónomas;Tipología penal;periodo;Total
RIOJA (LA);5.2.3.-Robos con fuerza en establecimientos;2012;311
RIOJA (LA);5.2.3.-Robos con fuerza en establecimientos;2011;261
RIOJA (LA);5.2.3.-Robos con fuerza en establecimientos;2010;363
RIOJA (LA);5.3.-Robos con violencia o intimidación;2023;150
RIOJA (LA);5.3.-Robos con violencia o intimidación;2022;121
RIOJA (LA);5.3.-Robos con violencia o intimidación;2021;116
RIOJA (LA);5.3.-Robos con violencia o intimidación;2020;78
RIOJA (LA);5.3.-Robos con violencia o intimidación;2019;91
RIOJA (LA);5.3.-Robos con violencia o intimidación;2018;77
RIOJA (LA);5.3.-Robos con violencia o intimidación;2017;104
RIOJA (LA);5.3.-Robos con violencia o intimidación;2016;119
RIOJA (LA);5.3.-Robos con violencia o intimidación;2015;136
RIOJA (LA);5.3.-Robos con violencia o intimidación;2014;172
RIOJA (LA);5.3.-Robos con violencia o intimidación;2013;211
RIOJA (LA);5.3.-Robos con violencia o intimidación;2012;242
RIOJA (LA);5.3.-Robos con violencia o intimidación;2011;224
RIOJA (LA);5.3.-Robos con violencia o intimidación;2010;220
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2023;88
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2022;69
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2021;68
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2020;44
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2019;41
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2018;46
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2017;54
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2016;75
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2015;92
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2014;106
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2013;137
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2012;171
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2011;111
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2010;135
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2023;12
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2022;8
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2021;7
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2020;5
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2019;7
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2018;8
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2017;11
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2016;4
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2015;11
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2014;17
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2013;17
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2012;22
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2011;20
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2010;17
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2023;36
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2022;29
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2021;25
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2020;19
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2019;32
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2018;12
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2017;24
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2016;27
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2015;17
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2014;26
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2013;43
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2012;28
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2011;51
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2010;48
RIOJA (LA);5.4.-Sustracción de vehículos;2023;68
RIOJA (LA);5.4.-Sustracción de vehículos;2022;77
RIOJA (LA);5.4.-Sustracción de vehículos;2021;59
RIOJA (LA);5.4.-Sustracción de vehículos;2020;31
RIOJA (LA);5.4.-Sustracción de vehículos;2019;69
RIOJA (LA);5.4.-Sustracción de vehículos;2018;78
RIOJA (LA);5.4.-Sustracción de vehículos;2017;89
RIOJA (LA);5.4.-Sustracción de vehículos;2016;99
RIOJA (LA);5.4.-Sustracción de vehículos;2015;132
RIOJA (LA);5.4.-Sustracción de vehículos;2014;78
RIOJA (LA);5.4.-Sustracción de vehículos;2013;134
RIOJA (LA);5.4.-Sustracción de vehículos;2012;126
RIOJA (LA);5.4.-Sustracción de vehículos;2011;149
RIOJA (LA);5.4.-Sustracción de vehículos;2010;165
RIOJA (LA);5.5.-Estafas;2023;2.324
RIOJA (LA);5.5.-Estafas;2022;2.494
RIOJA (LA);5.5.-Estafas;2021;1.981
RIOJA (LA);5.5.-Estafas;2020;2.015
RIOJA (LA);5.5.-Estafas;2019;1.326
RIOJA (LA);5.5.-Estafas;2018;1.052
RIOJA (LA);5.5.-Estafas;2017;458
RIOJA (LA);5.5.-Estafas;2016;397
RIOJA (LA);5.5.-Estafas;2015;449
RIOJA (LA);5.5.-Estafas;2014;444
RIOJA (LA);5.5.-Estafas;2013;482
RIOJA (LA);5.5.-Estafas;2012;532
RIOJA (LA);5.5.-Estafas;2011;475
RIOJA (LA);5.5.-Estafas;2010;308
RIOJA (LA);5.5.1.-Estafas informáticas;2023;2.021
RIOJA (LA);5.5.1.-Estafas informáticas;2022;2.152
RIOJA (LA);5.5.1.-Estafas informáticas;2021;1.794
RIOJA (LA);5.5.1.-Estafas informáticas;2020;1.787
RIOJA (LA);5.5.1.-Estafas informáticas;2019;996
RIOJA (LA);5.5.1.-Estafas informáticas;2018;675
RIOJA (LA);5.5.1.-Estafas informáticas;2017;168
RIOJA (LA);5.5.1.-Estafas informáticas;2016;142
RIOJA (LA);5.5.1.-Estafas informáticas;2015;159
RIOJA (LA);5.5.1.-Estafas informáticas;2014;133
RIOJA (LA);5.5.1.-Estafas informáticas;2013;122
RIOJA (LA);5.5.1.-Estafas informáticas;2012;123
RIOJA (LA);5.5.1.-Estafas informáticas;2011;64
RIOJA (LA);5.5.1.-Estafas informáticas;2010;86
RIOJA (LA);5.6.-Daños;2023;1.252
RIOJA (LA);5.6.-Daños;2022;1.270
RIOJA (LA);5.6.-Daños;2021;931
RIOJA (LA);5.6.-Daños;2020;852
RIOJA (LA);5.6.-Daños;2019;979
RIOJA (LA);5.6.-Daños;2018;1.097
RIOJA (LA);5.6.-Daños;2017;1.013
RIOJA (LA);5.6.-Daños;2016;1.004
RIOJA (LA);5.6.-Daños;2015;1.042
RIOJA (LA);5.6.-Daños;2014;1.092
RIOJA (LA);5.6.-Daños;2013;1.089
RIOJA (LA);5.6.-Daños;2012;1.182
RIOJA (LA);5.6.-Daños;2011;1.214
RIOJA (LA);5.6.-Daños;2010;1.066
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2023;3
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2022;2
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2021;1
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2020;2
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2019;42
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2018;17
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2017;4
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2016;8
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2015;2
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2014;1
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2013;3
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2012;6
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2011;10
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2010;7
RIOJA (LA);5.8.-Blanqueo de capitales;2023;0
RIOJA (LA);5.8.-Blanqueo de capitales;2022;2
RIOJA (LA);5.8.-Blanqueo de capitales;2021;0
RIOJA (LA);5.8.-Blanqueo de capitales;2020;1
RIOJA (LA);5.8.-Blanqueo de capitales;2019;2
RIOJA (LA);5.8.-Blanqueo de capitales;2018;1
RIOJA (LA);5.8.-Blanqueo de capitales;2017;1
RIOJA (LA);5.8.-Blanqueo de capitales;2016;2
RIOJA (LA);5.8.-Blanqueo de capitales;2015;1
RIOJA (LA);5.8.-Blanqueo de capitales;2014;2
RIOJA (LA);5.8.-Blanqueo de capitales;2013;0
RIOJA (LA);5.8.-Blanqueo de capitales;2012;1
RIOJA (LA);5.8.-Blanqueo de capitales;2011;1
RIOJA (LA);5.8.-Blanqueo de capitales;2010;2
RIOJA (LA);5.9.-Otros contra el patrimonio;2023;443
RIOJA (LA);5.9.-Otros contra el patrimonio;2022;294
RIOJA (LA);5.9.-Otros contra el patrimonio;2021;262
RIOJA (LA);5.9.-Otros contra el patrimonio;2020;200
RIOJA (LA);5.9.-Otros contra el patrimonio;2019;313
RIOJA (LA);5.9.-Otros contra el patrimonio;2018;205
RIOJA (LA);5.9.-Otros contra el patrimonio;2017;173
RIOJA (LA);5.9.-Otros contra el patrimonio;2016;157
RIOJA (LA);5.9.-Otros contra el patrimonio;2015;183
RIOJA (LA);5.9.-Otros contra el patrimonio;2014;162
RIOJA (LA);5.9.-Otros contra el patrimonio;2013;158
RIOJA (LA);5.9.-Otros contra el patrimonio;2012;103
RIOJA (LA);5.9.-Otros contra el patrimonio;2011;112
RIOJA (LA);5.9.-Otros contra el patrimonio;2010;76
RIOJA (LA);6. SEGURIDAD COLECTIVA;2023;454
RIOJA (LA);6. SEGURIDAD COLECTIVA;2022;507
RIOJA (LA);6. SEGURIDAD COLECTIVA;2021;440
RIOJA (LA);6. SEGURIDAD COLECTIVA;2020;295
RIOJA (LA);6. SEGURIDAD COLECTIVA;2019;413
RIOJA (LA);6. SEGURIDAD COLECTIVA;2018;349
RIOJA (LA);6. SEGURIDAD COLECTIVA;2017;294
RIOJA (LA);6. SEGURIDAD COLECTIVA;2016;347
RIOJA (LA);6. SEGURIDAD COLECTIVA;2015;339
RIOJA (LA);6. SEGURIDAD COLECTIVA;2014;384
RIOJA (LA);6. SEGURIDAD COLECTIVA;2013;396
RIOJA (LA);6. SEGURIDAD COLECTIVA;2012;516
RIOJA (LA);6. SEGURIDAD COLECTIVA;2011;618
RIOJA (LA);6. SEGURIDAD COLECTIVA;2010;519
RIOJA (LA);6.1.-Tráfico de drogas;2023;93
RIOJA (LA);6.1.-Tráfico de drogas;2022;98
RIOJA (LA);6.1.-Tráfico de drogas;2021;75
RIOJA (LA);6.1.-Tráfico de drogas;2020;72
RIOJA (LA);6.1.-Tráfico de drogas;2019;105
RIOJA (LA);6.1.-Tráfico de drogas;2018;73
RIOJA (LA);6.1.-Tráfico de drogas;2017;80
RIOJA (LA);6.1.-Tráfico de drogas;2016;63
RIOJA (LA);6.1.-Tráfico de drogas;2015;61
RIOJA (LA);6.1.-Tráfico de drogas;2014;62
RIOJA (LA);6.1.-Tráfico de drogas;2013;69
RIOJA (LA);6.1.-Tráfico de drogas;2012;69
RIOJA (LA);6.1.-Tráfico de drogas;2011;62
RIOJA (LA);6.1.-Tráfico de drogas;2010;64
RIOJA (LA);6.2.-Contra la seguridad vial;2023;334
RIOJA (LA);6.2.-Contra la seguridad vial;2022;373
RIOJA (LA);6.2.-Contra la seguridad vial;2021;320
RIOJA (LA);6.2.-Contra la seguridad vial;2020;199
RIOJA (LA);6.2.-Contra la seguridad vial;2019;292
RIOJA (LA);6.2.-Contra la seguridad vial;2018;262
RIOJA (LA);6.2.-Contra la seguridad vial;2017;198
RIOJA (LA);6.2.-Contra la seguridad vial;2016;274
RIOJA (LA);6.2.-Contra la seguridad vial;2015;270
RIOJA (LA);6.2.-Contra la seguridad vial;2014;313
RIOJA (LA);6.2.-Contra la seguridad vial;2013;317
RIOJA (LA);6.2.-Contra la seguridad vial;2012;434
RIOJA (LA);6.2.-Contra la seguridad vial;2011;546
RIOJA (LA);6.2.-Contra la seguridad vial;2010;436
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2023;27
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2022;36
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2021;45
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2020;24
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2019;16
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2018;14
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2017;16
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2016;10
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2015;8
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2014;9
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2013;10
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2012;13
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2011;10
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2010;19
RIOJA (LA);7. FALSEDADES;2023;128
RIOJA (LA);7. FALSEDADES;2022;180
RIOJA (LA);7. FALSEDADES;2021;174
RIOJA (LA);7. FALSEDADES;2020;55
RIOJA (LA);7. FALSEDADES;2019;73
RIOJA (LA);7. FALSEDADES;2018;64
RIOJA (LA);7. FALSEDADES;2017;52
RIOJA (LA);7. FALSEDADES;2016;66
RIOJA (LA);7. FALSEDADES;2015;62
RIOJA (LA);7. FALSEDADES;2014;73
RIOJA (LA);7. FALSEDADES;2013;52
RIOJA (LA);7. FALSEDADES;2012;81
RIOJA (LA);7. FALSEDADES;2011;93
RIOJA (LA);7. FALSEDADES;2010;54
RIOJA (LA);8. ADMÓN. PÚBLICA;2023;5
RIOJA (LA);8. ADMÓN. PÚBLICA;2022;1
RIOJA (LA);8. ADMÓN. PÚBLICA;2021;4
RIOJA (LA);8. ADMÓN. PÚBLICA;2020;0
RIOJA (LA);8. ADMÓN. PÚBLICA;2019;5
RIOJA (LA);8. ADMÓN. PÚBLICA;2018;2
RIOJA (LA);8. ADMÓN. PÚBLICA;2017;3
RIOJA (LA);8. ADMÓN. PÚBLICA;2016;3
RIOJA (LA);8. ADMÓN. PÚBLICA;2015;1
RIOJA (LA);8. ADMÓN. PÚBLICA;2014;2
RIOJA (LA);8. ADMÓN. PÚBLICA;2013;0
RIOJA (LA);8. ADMÓN. PÚBLICA;2012;1
RIOJA (LA);8. ADMÓN. PÚBLICA;2011;0
RIOJA (LA);8. ADMÓN. PÚBLICA;2010;0
RIOJA (LA);9. ADMÓN. JUSTICIA;2023;284
RIOJA (LA);9. ADMÓN. JUSTICIA;2022;267
RIOJA (LA);9. ADMÓN. JUSTICIA;2021;223
RIOJA (LA);9. ADMÓN. JUSTICIA;2020;139
RIOJA (LA);9. ADMÓN. JUSTICIA;2019;229
RIOJA (LA);9. ADMÓN. JUSTICIA;2018;185
RIOJA (LA);9. ADMÓN. JUSTICIA;2017;136
RIOJA (LA);9. ADMÓN. JUSTICIA;2016;157
RIOJA (LA);9. ADMÓN. JUSTICIA;2015;126
RIOJA (LA);9. ADMÓN. JUSTICIA;2014;131
RIOJA (LA);9. ADMÓN. JUSTICIA;2013;115
RIOJA (LA);9. ADMÓN. JUSTICIA;2012;147
RIOJA (LA);9. ADMÓN. JUSTICIA;2011;141
RIOJA (LA);9. ADMÓN. JUSTICIA;2010;137
RIOJA (LA);10. ORDEN PÚBLICO;2023;149
RIOJA (LA);10. ORDEN PÚBLICO;2022;147
RIOJA (LA);10. ORDEN PÚBLICO;2021;177
RIOJA (LA);10. ORDEN PÚBLICO;2020;208
RIOJA (LA);10. ORDEN PÚBLICO;2019;117
RIOJA (LA);10. ORDEN PÚBLICO;2018;87
RIOJA (LA);10. ORDEN PÚBLICO;2017;126
RIOJA (LA);10. ORDEN PÚBLICO;2016;111
RIOJA (LA);10. ORDEN PÚBLICO;2015;123
RIOJA (LA);10. ORDEN PÚBLICO;2014;163
RIOJA (LA);10. ORDEN PÚBLICO;2013;196
RIOJA (LA);10. ORDEN PÚBLICO;2012;224
RIOJA (LA);10. ORDEN PÚBLICO;2011;263
RIOJA (LA);10. ORDEN PÚBLICO;2010;212
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2023;3
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2022;1
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2021;0
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2020;0
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2019;0
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2018;0
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2017;0
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2016;1
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2015;0
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2014;1
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2013;0
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2012;1
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2011;0
RIOJA (LA);11. LEGISLACIÓN ESPECIAL;2010;0
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2023;57
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2022;49
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2021;51
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2020;44
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2019;51
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2018;53
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2017;43
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2016;57
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2015;30
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2014;22
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2013;23
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2012;26
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2011;21
RIOJA (LA);12. OTRAS INFRACCIONES PENALES;2010;26
RIOJA (LA);TOTAL INFRACCIONES PENALES;2023;12.152
RIOJA (LA);TOTAL INFRACCIONES PENALES;2022;11.754
RIOJA (LA);TOTAL INFRACCIONES PENALES;2021;9.115
RIOJA (LA);TOTAL INFRACCIONES PENALES;2020;7.827
RIOJA (LA);TOTAL INFRACCIONES PENALES;2019;8.750
RIOJA (LA);TOTAL INFRACCIONES PENALES;2018;8.274
RIOJA (LA);TOTAL INFRACCIONES PENALES;2017;7.877
RIOJA (LA);TOTAL INFRACCIONES PENALES;2016;7.997
RIOJA (LA);TOTAL INFRACCIONES PENALES;2015;8.527
RIOJA (LA);TOTAL INFRACCIONES PENALES;2014;8.925
RIOJA (LA);TOTAL INFRACCIONES PENALES;2013;9.564
RIOJA (LA);TOTAL INFRACCIONES PENALES;2012;10.154
RIOJA (LA);TOTAL INFRACCIONES PENALES;2011;9.998
RIOJA (LA);TOTAL INFRACCIONES PENALES;2010;9.448
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2023;644
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2022;738
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2021;835
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2020;633
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2019;710
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2018;707
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2017;700
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2016;680
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2015;697
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2014;736
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2013;743
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2012;812
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2011;783
CIUDAD AUTÓNOMA DE CEUTA;1. CONTRA LAS PERSONAS;2010;833
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2023;11
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2022;35
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2021;12
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2020;7
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2019;20
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2018;2
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2017;8
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2016;14
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2015;7
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2014;15
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2013;17
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2012;11
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2011;11
CIUDAD AUTÓNOMA DE CEUTA;1.1.-Homicidios dolosos/asesinatos;2010;5
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;5
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;4
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;2
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;2
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;4
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;1
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2017;1
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2016;4
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2015;1
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2014;6
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2013;2
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2012;0
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2011;4
CIUDAD AUTÓNOMA DE CEUTA;1.1.1.-Homicidios dolosos/asesinatos consumados;2010;1
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2023;348
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2022;432
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2021;500
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2020;398
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2019;437
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2018;439
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2017;418
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2016;421
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2015;400
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2014;362
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2013;404
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2012;370
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2011;395
CIUDAD AUTÓNOMA DE CEUTA;1.2.-Lesiones;2010;393
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2023;283
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2022;268
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2021;317
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2020;224
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2019;250
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2018;264
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2017;263
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2016;242
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2015;190
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2014;153
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2013;110
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2012;118
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2011;54
CIUDAD AUTÓNOMA DE CEUTA;1.3.-Malos tratos ámbito familiar;2010;71
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2023;2
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2022;3
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2021;6
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2020;4
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2019;3
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2018;2
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2017;11
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2016;3
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2015;100
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2014;206
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2013;212
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2012;313
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2011;323
CIUDAD AUTÓNOMA DE CEUTA;1.4.-Otros contra las personas;2010;364
CIUDAD AUTÓNOMA DE CEUTA;2. CONTRA LA LIBERTAD;2023;311
CIUDAD AUTÓNOMA DE CEUTA;2. CONTRA LA LIBERTAD;2022;335
CIUDAD AUTÓNOMA DE CEUTA;2. CONTRA LA LIBERTAD;2021;376
CIUDAD AUTÓNOMA DE CEUTA;2. CONTRA LA LIBERTAD;2020;338
CIUDAD AUTÓNOMA DE CEUTA;2. CONTRA LA LIBERTAD;2019;283
CIUDAD AUTÓNOMA DE CEUTA;2. CONTRA LA LIBERTAD;2018;248
CIUDAD AUTÓNOMA DE CEUTA;2. CONTRA LA LIBERTAD;2017;252
CIUDAD AUTÓNOMA DE CEUTA;2. CONTRA LA LIBERTAD;2016;322
CIUDAD AUTÓNOMA DE CEUTA;2. CONTRA LA LIBERTAD;2015;182
