Comunidades autónomas;Tipología penal;periodo;Total
COMUNITAT VALENCIANA;3.4.-Pornografía de menores;2015;76
COMUNITAT VALENCIANA;3.4.-Pornografía de menores;2014;61
COMUNITAT VALENCIANA;3.4.-Pornografía de menores;2013;34
COMUNITAT VALENCIANA;3.4.-Pornografía de menores;2012;45
COMUNITAT VALENCIANA;3.4.-Pornografía de menores;2011;46
COMUNITAT VALENCIANA;3.4.-Pornografía de menores;2010;82
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2023;227
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2022;196
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2021;176
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2020;163
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2019;178
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2018;165
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2017;153
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2016;199
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2015;177
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2014;173
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2013;183
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2012;190
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2011;179
COMUNITAT VALENCIANA;3.5.-Otros contra la libertad sexual;2010;186
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2023;880
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2022;889
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2021;837
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2020;784
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2019;852
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2018;870
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2017;858
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2016;837
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2015;922
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2014;968
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2013;907
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2012;914
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2011;828
COMUNITAT VALENCIANA;4. RELACIONES FAMILIARES;2010;730
COMUNITAT VALENCIANA;5. PATRIMONIO;2023;45.841
COMUNITAT VALENCIANA;5. PATRIMONIO;2022;39.897
COMUNITAT VALENCIANA;5. PATRIMONIO;2021;33.426
COMUNITAT VALENCIANA;5. PATRIMONIO;2020;28.810
COMUNITAT VALENCIANA;5. PATRIMONIO;2019;35.109
COMUNITAT VALENCIANA;5. PATRIMONIO;2018;34.486
COMUNITAT VALENCIANA;5. PATRIMONIO;2017;34.423
COMUNITAT VALENCIANA;5. PATRIMONIO;2016;34.554
COMUNITAT VALENCIANA;5. PATRIMONIO;2015;34.073
COMUNITAT VALENCIANA;5. PATRIMONIO;2014;36.887
COMUNITAT VALENCIANA;5. PATRIMONIO;2013;40.095
COMUNITAT VALENCIANA;5. PATRIMONIO;2012;35.523
COMUNITAT VALENCIANA;5. PATRIMONIO;2011;33.089
COMUNITAT VALENCIANA;5. PATRIMONIO;2010;33.786
COMUNITAT VALENCIANA;5.1.-Hurtos;2023;17.101
COMUNITAT VALENCIANA;5.1.-Hurtos;2022;14.614
COMUNITAT VALENCIANA;5.1.-Hurtos;2021;11.689
COMUNITAT VALENCIANA;5.1.-Hurtos;2020;9.128
COMUNITAT VALENCIANA;5.1.-Hurtos;2019;12.945
COMUNITAT VALENCIANA;5.1.-Hurtos;2018;13.342
COMUNITAT VALENCIANA;5.1.-Hurtos;2017;13.472
COMUNITAT VALENCIANA;5.1.-Hurtos;2016;13.637
COMUNITAT VALENCIANA;5.1.-Hurtos;2015;13.666
COMUNITAT VALENCIANA;5.1.-Hurtos;2014;14.029
COMUNITAT VALENCIANA;5.1.-Hurtos;2013;15.283
COMUNITAT VALENCIANA;5.1.-Hurtos;2012;13.730
COMUNITAT VALENCIANA;5.1.-Hurtos;2011;12.692
COMUNITAT VALENCIANA;5.1.-Hurtos;2010;12.049
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2023;6.720
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2022;5.284
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2021;4.538
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2020;4.675
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2019;5.481
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2018;5.580
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2017;6.223
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2016;6.562
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2015;6.435
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2014;8.400
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2013;9.436
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2012;7.427
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2011;7.200
COMUNITAT VALENCIANA;5.2.-Robos con fuerza en las cosas;2010;8.520
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;1.945
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;1.234
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;1.083
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;979
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;1.208
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;1.112
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2017;1.600
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2016;1.407
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2015;1.425
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2014;1.737
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2013;2.036
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2012;1.956
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2011;2.114
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2010;1.752
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2023;2.396
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2022;1.916
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2021;1.762
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2020;2.012
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2019;2.279
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2018;2.584
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2017;2.727
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2016;2.976
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2015;2.725
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2014;3.823
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2013;4.000
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2012;2.739
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2011;1.873
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2010;2.567
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2023;1.183
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2022;1.038
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2021;878
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2020;1.025
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2019;1.085
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2018;1.020
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2017;1.026
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2016;1.212
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2015;1.198
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2014;1.244
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2013;1.405
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2012;1.215
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2011;1.268
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2010;1.598
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2023;2.707
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2022;2.289
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2021;1.796
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2020;1.545
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2019;1.836
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2018;1.681
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2017;1.888
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2016;1.921
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2015;1.790
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2014;2.172
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2013;2.802
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2012;2.481
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2011;2.561
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2010;2.612
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2023;1.448
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2022;1.197
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2021;878
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2020;784
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2019;915
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2018;774
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2017;956
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2016;1.036
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2015;933
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2014;1.195
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2013;1.553
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2012;1.459
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2011;1.401
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2010;1.600
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2023;239
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2022;220
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2021;219
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2020;199
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2019;225
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2018;192
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2017;215
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2016;194
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2015;240
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2014;258
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2013;350
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2012;271
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2011;224
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2010;247
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2023;699
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2022;580
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2021;489
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2020;406
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2019;480
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2018;493
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2017;491
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2016;495
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2015;416
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2014;496
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2013;565
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2012;480
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2011;494
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2010;524
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2023;1.218
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2022;1.055
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2021;897
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2020;847
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2019;954
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2018;990
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2017;1.205
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2016;1.241
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2015;1.115
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2014;1.153
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2013;1.222
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2012;1.191
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2011;1.392
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2010;1.509
COMUNITAT VALENCIANA;5.5.-Estafas;2023;9.728
COMUNITAT VALENCIANA;5.5.-Estafas;2022;8.056
COMUNITAT VALENCIANA;5.5.-Estafas;2021;7.035
COMUNITAT VALENCIANA;5.5.-Estafas;2020;5.781
COMUNITAT VALENCIANA;5.5.-Estafas;2019;6.398
COMUNITAT VALENCIANA;5.5.-Estafas;2018;5.933
COMUNITAT VALENCIANA;5.5.-Estafas;2017;5.003
COMUNITAT VALENCIANA;5.5.-Estafas;2016;4.658
COMUNITAT VALENCIANA;5.5.-Estafas;2015;4.411
COMUNITAT VALENCIANA;5.5.-Estafas;2014;4.250
COMUNITAT VALENCIANA;5.5.-Estafas;2013;4.131
COMUNITAT VALENCIANA;5.5.-Estafas;2012;3.973
COMUNITAT VALENCIANA;5.5.-Estafas;2011;3.389
COMUNITAT VALENCIANA;5.5.-Estafas;2010;3.003
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2023;6.011
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2022;4.268
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2021;3.864
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2020;2.925
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2019;2.430
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2018;2.086
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2017;1.547
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2016;1.412
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2015;1.264
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2014;1.101
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2013;864
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2012;712
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2011;524
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2010;565
COMUNITAT VALENCIANA;5.6.-Daños;2023;4.296
COMUNITAT VALENCIANA;5.6.-Daños;2022;4.399
COMUNITAT VALENCIANA;5.6.-Daños;2021;3.952
COMUNITAT VALENCIANA;5.6.-Daños;2020;3.415
COMUNITAT VALENCIANA;5.6.-Daños;2019;3.840
COMUNITAT VALENCIANA;5.6.-Daños;2018;3.532
COMUNITAT VALENCIANA;5.6.-Daños;2017;3.505
COMUNITAT VALENCIANA;5.6.-Daños;2016;3.442
COMUNITAT VALENCIANA;5.6.-Daños;2015;3.259
COMUNITAT VALENCIANA;5.6.-Daños;2014;3.496
COMUNITAT VALENCIANA;5.6.-Daños;2013;3.822
COMUNITAT VALENCIANA;5.6.-Daños;2012;3.715
COMUNITAT VALENCIANA;5.6.-Daños;2011;3.585
COMUNITAT VALENCIANA;5.6.-Daños;2010;3.794
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2023;210
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2022;184
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2021;179
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2020;130
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2019;157
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2018;265
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2017;210
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2016;225
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2015;236
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2014;224
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2013;285
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2012;288
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2011;253
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2010;476
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2023;77
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2022;58
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2021;73
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2020;74
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2019;50
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2018;53
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2017;46
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2016;41
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2015;21
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2014;21
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2013;51
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2012;20
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2011;7
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2010;11
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2023;3.784
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2022;3.958
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2021;3.267
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2020;3.215
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2019;3.448
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2018;3.110
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2017;2.871
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2016;2.827
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2015;3.140
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2014;3.142
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2013;3.063
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2012;2.698
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2011;2.010
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2010;1.812
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2023;9.410
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2022;8.800
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2021;7.677
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2020;6.422
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2019;7.577
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2018;7.558
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2017;7.014
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2016;7.146
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2015;7.152
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2014;8.012
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2013;8.581
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2012;8.305
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2011;8.132
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2010;7.757
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2023;2.447
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2022;1.940
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2021;1.813
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2020;1.793
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2019;1.923
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2018;1.700
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2017;1.511
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2016;1.588
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2015;1.440
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2014;1.587
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2013;1.825
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2012;1.432
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2011;1.340
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2010;1.375
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2023;6.715
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2022;6.651
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2021;5.690
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2020;4.479
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2019;5.494
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2018;5.647
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2017;5.302
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2016;5.341
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2015;5.488
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2014;6.209
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2013;6.510
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2012;6.439
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2011;6.347
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2010;5.992
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2023;248
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2022;209
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2021;174
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2020;150
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2019;160
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2018;211
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2017;201
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2016;217
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2015;224
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2014;216
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2013;246
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2012;434
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2011;445
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2010;390
COMUNITAT VALENCIANA;7. FALSEDADES;2023;2.648
COMUNITAT VALENCIANA;7. FALSEDADES;2022;2.338
COMUNITAT VALENCIANA;7. FALSEDADES;2021;2.016
COMUNITAT VALENCIANA;7. FALSEDADES;2020;1.719
COMUNITAT VALENCIANA;7. FALSEDADES;2019;2.137
COMUNITAT VALENCIANA;7. FALSEDADES;2018;2.241
COMUNITAT VALENCIANA;7. FALSEDADES;2017;1.855
COMUNITAT VALENCIANA;7. FALSEDADES;2016;1.731
COMUNITAT VALENCIANA;7. FALSEDADES;2015;1.364
COMUNITAT VALENCIANA;7. FALSEDADES;2014;1.503
COMUNITAT VALENCIANA;7. FALSEDADES;2013;1.365
COMUNITAT VALENCIANA;7. FALSEDADES;2012;1.341
COMUNITAT VALENCIANA;7. FALSEDADES;2011;1.425
COMUNITAT VALENCIANA;7. FALSEDADES;2010;1.490
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2023;45
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2022;35
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2021;76
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2020;35
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2019;43
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2018;101
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2017;56
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2016;37
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2015;89
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2014;29
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2013;26
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2012;48
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2011;32
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2010;52
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2023;6.047
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2022;5.617
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2021;5.010
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2020;4.832
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2019;4.728
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2018;4.415
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2017;4.264
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2016;4.065
